text,offline_crime,online_crime,drugs,gambling,pornography,prostitution,slavery,suicide,terrorism,weapons,body_shaming,health_shaming,politics,racism,religion,sexual_minorities,sexism,social_injustice
Нищета надоела достала не верю не зомби ящику не смотрю вранье сплошное,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"А они дворцы себе строят , бедный народ наш . Когда же это кончиться ??? Срам и стыд такую страну в токую помойку обратить. Как не стыдно .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"По всей стране одно и то же...и конца не в дно,а жизнь проходит...окружение путина директ на нашей нищите неужели дружно не прогнать 'эти насосы",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Это кто там гундосит о россиянах, нищая Украина, чистящая сортиры в Польше.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Круто.Ничего не скажешь... Передача : Жизнь и нищета простых людей.... И реклама *Казино)))) Украинского,)))))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Смотришь на Великую и духовную,, ЖЕСТЬ, Нищета, Разруха, ПТХН.....",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Даже горбатый с алкашем меньше вреда пренесли чем банда плешивого.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Воды нет у нас ни зимой.ни летом.но мы платим"" В этом все население России.🤦‍♀️",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Бедный народ😢 эта моль по моему хочет всех уничтожить.Держитесь!!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Экономика в жопе. В России всё в жопе!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Мы самые уязвленные обижанные нищие не образованные живем как бомжи стыдно посмотрите на европейцев радостные довольные накормлены а усталые злые затравлены этой властью которая цветет на нашей крови безпридел,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Единственное что у нас растёт это СМЕРТНОСТЬ АЛКАШИ НАРКОМАНЫ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
А вы думаете от каронавируса нас оберегают на изоляцию садят . Нет они все свои грязные делишки делают .все продают. Народ им не нужен это нищеброды зачем их корм ть сами подохнут.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Вот смотрите те кто гордится с путиным и великой России !!!!! Какая нищита !!!! Вот это настоящая россия а не то которую нам рисуют единороссы !!!!!!и ящик с мусором то есть тв. Смотрите дураки и дороги !!!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
смешно слышать про бедность от Украинских пропагандонов))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Рабочие и пенсионеры Газпрома голодают! У NUMBER племянников нет детей, своего жилья, зарплата-слезы, пенсия-позор!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Ну что тут скажешь, ""сверх держава"" мать её. Пугают народ русский Украиной, что в Украине голод, холод и бедность. И люди верят в РФ в эту чушь.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Путин и путинизм, это проклятие для мира! Жизнь более NUMBER% население в Обнуляндии (РФ) с каждым днём будет ухудшаться. Права и свобода людей по всей Федеративной Обнуляндии будет как в Извиниляндии (Чечня).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Нищета и показушное величие России. Ничего нового.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Зато у нас бомжей мало, потому что они просто не выживают",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ЗАРПЛАТА В КРАСНОЯРСКЕ СРЕДНЯЯ NUMBER-NUMBER ТЫС.РУБЛЕЙ.ЖЕСТЬ !!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ой а вы богатые самая нищая страна в Европе украина украина на NUMBER месте страна которая смотрит на проблемы других а на свои проблемы не смотрит,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Пол Казахстана рабает в России ароссиане которые говорят нет работы просто бездельники да алкаши а виноват путин,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Люди зачем вы плодите бедность тогда, если вам не нравится жизнь такая ? Думаете что то изменится ? И ваши дети будут богатые ?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"В России ни детей заводить не стал бы, ни строить что либо для этой дебильной власти, ненавижу ОПГ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Пособирали ото всюду компромат. Это всё не совсем так много делается. Россия большая. И князь Владимир Путин. Всего не усмотрит но он болеет за нород и страну. На местах воруют как и в вашей Украине,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
в ссср сосед имел возможность ездить за границу. оттуда тащил заграничную мебель. машину. шмотки и многое другое и всё это было сделано в ссср на экспорт. всё лучшее за бугор. а вы здесь нищеброды жрите и пользуетесь что дают,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"В Казахстане жизнь хорошо бензин,газ стоит копейка. Зарплата многа живём кайф",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
И сотни миллиардов рублей тратятся на олимпияду. Как и в РК на экспо потрачено миллионы долларов а народ в нищите,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Я роботал в Владимире город гороховец там тоже все старинные дома. Я сам из кыргызстана,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Гитлер- ВВЕДИ ВОЙСКА😂😂😂 СПАСИ ЭТИХ ДЕБИЛОВ ОТ ВЯЛИЧИЯ И ГОВНИЩЩА!!! ДАЖЕ У НЕМЦЕВ В ДОМАХ В NUMBERХ ГОДАХ БЫЛИ В ДОМАХ ВАННА И ТУАЛЕТ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Шок, нет слов, бедный наш народ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"В недавнем опросе россияне назвали минимальную справедливую зарплату – NUMBER тысяч рублей. Но реальный минимальный оклад в стране в четыре раза меньше, и ждать перемен в сторону повышения зарплаты не стоит.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Бизнес ориентируется на тот минимальный уровень, что устанавливает государство, а государству в лице чиновников – наплевать, как простые люди живут.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"В этом году минимальный размер труда в России был определен на уровне NUMBER рублей, это NUMBER евро!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Минимальная средняя заработная плата в Нидерландах NUMBER евро, или NUMBER тысяч рублей.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Средняя зарплата в Европе – от NUMBER до NUMBER евро, или NUMBER – NUMBER тысяч рублей.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"В США бедными считаются те, кто получает NUMBER-NUMBER тысяч долларов в год, примерно NUMBER – NUMBER тысяч рублей в месяц.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Зарплата начинающих специалистов в США, таких как врач, полицейский, программист, стартует от NUMBER-NUMBER тысяч долларов в месяц, или NUMBER-NUMBER тысяч рублей.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Между тем, даже среди чиновников время от времени находятся те, кто говорят, что массовая бедность населения в России – это мировой позор, и дальнейшее падение уровня жизни граждан чревато социальным взрывом.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
у меня один вопрос что будет с России когда сдохнет президент если при президенте При Владимир Владимирович Путине так люди живут точнее выживают???? у меня слов нет ужас пиздец прошу прошение за нецензурное выражение.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Если бы не ВВП, вообще не чего не было бы, хуже стало бы",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Думаю мы не плохо живём.Однако мой социальный статус рассматривается как бедняк...уже не нищий.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
В Бийске зарплата пятнадцать тысяч рублей,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"НИЩЕТА И БЕЗНАДЕГА-ТАКОВ НАШ УДЕЛ, ЗАТО ТРОТУАР ВОЗЛЕ КРЕМЛЯ ""ВЫЛИЗЫВАЮТ"" В ПОЛНОМ СМЫСЛЕ СЛОВА, НЕ ГОВОРЯ ОБ ОСТАЛЬНОМ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Если бы экономика росла бы. доллар бы дешевел, топливо и цены становились бы дешевле. Доходы бы росли. Но в рашке, я не заметил роста зарплат за последние двенадцать лет. А вот расходы растут постоянно.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Мин. зарплата: Германия - NUMBER евро Россия - NUMBER евро День Победы!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Это не нищета, а лень и тупость. Привыкли жить на готовом. Мы живем в деревне, и дом со всеми удобствами и машина, все сами заработали. Перестаньте бухать и ныть, поднимайте зад и работайте,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Пока сами не прогоним власть так и будем жить мы самое настоящее быдло так нам и надо .толи еще будет,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Молодец Путин Дави этот быдло которое толко Мы. Мы Мы..Мычит скоты у скотов и то есть единство а эти БЫДЛО..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Имейте совесть экономика растёт ,карманы у вас растут и пузы.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ВВП бросай свой призеденсткий пост и беги пока не поздно!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"еб......ть вот у нас народ тупой, клал ввп на вас свои пречиндалы, и отсоспетрович будет до конца его провления",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
